Event	Species_Tree_Node	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0
unknown	N18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unknown	N2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
unknown	N3	43	26	7	11	15	9	13	8	15	9	6	6	4	5	2	4	6	7	5	7	4	7	5	6	9	1	2	6	8	5	4	6	4	4	6	2	4	5	5	5	4	4	4	3	6	7	2	8	2	0	1	2	2	5	2	4	5	3	2	1	3	1	2	1	1	5	2	3	4	6	1	2	6	0	0	1	1	2	1	1	2	1	0	1	0	2	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0
unknown	N4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
unknown	N5	179	35	13	16	16	10	7	9	8	8	2	6	1	2	4	3	3	4	4	2	4	1	4	2	0	0	2	6	1	2	3	1	6	0	1	2	2	2	1	0	2	0	1	0	0	2	1	1	1	2	1	2	1	3	2	1	3	0	1	1	2	0	0	1	1	0	0	0	2	0	0	0	1	1	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
unknown	N6	72	36	16	14	13	19	5	14	4	8	6	4	12	6	5	3	6	9	4	2	4	7	3	3	2	3	4	5	4	4	3	5	1	2	1	7	3	1	1	3	4	5	2	3	3	3	3	3	0	1	0	4	2	1	2	2	0	3	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
unknown	N7	44	18	12	11	5	6	5	2	6	4	2	2	0	2	1	5	2	4	0	4	0	2	1	2	1	1	2	0	0	0	0	1	1	2	0	0	0	0	0	0	3	1	2	3	1	2	1	2	0	0	3	1	2	0	0	2	1	1	1	1	1	3	1	1	2	0	0	1	0	1	2	3	0	0	2	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unknown	N8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	4	1	1	0	2	0	0	0	0	1	1	0	0	2	3	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0
unknown	N9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	2	1	0	1	1	0	2	0	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0

